protein,PDB ID,SMILES,Affinity Type,Affinity,pAffinity
Dopamine RECEPTOR D4,8IRU,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,Ki,2800,5.552841969
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)N1CCN(Cc2cn3cccnc3n2)CC1,Ki,2800,5.552841969
Dopamine RECEPTOR D4,8IRU,COc1cc2CCN(Cc3ccccc3CNC(=O)c3ccc(cc3)C#N)Cc2cc1O,Ki,2800,5.552841969
Dopamine RECEPTOR D4,8IRU,CN(C)C(=O)C(CCNCCC(O)CN1CCN(CC1)c1cccc(Cl)c1Cl)(c1ccccc1)c1ccccc1,Ki,2780,5.555955204
Dopamine RECEPTOR D4,8IRU,CN(C)CCOc1ccccc1Cc1ccccc1,Ki,2765,5.558304864
Dopamine RECEPTOR D4,8IRU,COc1ccc2CCN(C)CCCc3ccccc3Cc2c1,Ki,2763,5.558619115
Dopamine RECEPTOR D4,8IRU,CC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,Ki,2750,5.560667306
Dopamine RECEPTOR D4,8IRU,COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(C)cc2)CC1,Ki,2708,5.56735134
Dopamine RECEPTOR D4,8IRU,CN1CCC(CC1)C1=Cc2cc(Cl)ccc2Cc2ccccc12,Ki,2700,5.568636236
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Cc2ccccc2C(=C(C)C)c2ccccc12,Ki,2700,5.568636236
Dopamine RECEPTOR D4,8IRU,O=C(NCc1ccccc1)NC1CCN(Cc2ccccc2)CC1,Ki,2700,5.568636236
Dopamine RECEPTOR D4,8IRU,O=c1ccc2ccc(CN3CCN(Cc4ccccc4)CC3)cc2o1,Ki,2700,5.568636236
Dopamine RECEPTOR D4,8IRU,C[Si](C)(C)C#Cc1cccn1C1CCN(Cc2ccccc2)CC1,Ki,2700,5.568636236
Dopamine RECEPTOR D4,8IRU,OC(CNC1CCN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)Cc1ccccc1,Ki,2670,5.573488739
Dopamine RECEPTOR D4,8IRU,CCN(CCNCc1ccc2ccc(=O)oc2c1)c1ccccc1,Ki,2664,5.57446578
Dopamine RECEPTOR D4,8IRU,CN1CCc2cc(Cl)c(O)cc2[C@H](C1)c1ccccc1,Ki,2650,5.576754126
Dopamine RECEPTOR D4,8IRU,OC(CCNC(=O)c1cc2ccccc2[nH]1)CN1CCN(CC1)c1cccc(Cl)c1Cl,Ki,2600,5.585026652
Dopamine RECEPTOR D4,8IRU,OC(CCNC(=O)c1cc2ccccc2[nH]1)CN1CCN(CC1)c1cccc(Cl)c1Cl,Ki,2600,5.585026652
Dopamine RECEPTOR D4,8IRU,CN[C@@H]1Cc2cc(F)c(OC)cc2[C@H]1c1ccccc1,Ki,2600,5.585026652
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)c1ccc(O)c2OCCOc12,Ki,2600,5.585026652
Dopamine RECEPTOR D4,8IRU,COc1ccc2C3Cc4ccccc4CN3CCc2c1,Ki,2565,5.590912631
Dopamine RECEPTOR D4,8IRU,CN(C)Cc1[nH]nc-2c1CCCc1c(C)sc(C)c-21,Ki,2563,5.591251394
Dopamine RECEPTOR D4,8IRU,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc(n2)C(F)(F)F)CC1,Ki,2520,5.598599459
Dopamine RECEPTOR D4,8IRU,COc1cc2CCN(C)CCc3ccccc3Cc2cc1OC,Ki,2514,5.599634727
Dopamine RECEPTOR D4,8IRU,Cn1c(CN2CCC(CC2)c2ncc(cc2Cl)C(F)(F)F)nc2ccccc12,Ki,2512,5.599980365
Dopamine RECEPTOR D4,8IRU,Cn1c(CN2CCN(CC2)c2ncc(Cl)cn2)nc2ccccc12,Ki,2512,5.599980365
Dopamine RECEPTOR D4,8IRU,COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(CCC3(C)C)cc2C)o1,Ki,2510,5.600326279
Dopamine RECEPTOR D4,8IRU,CCCN(CCC)[C@H]1CCn2c(C1)ccc2C=O,Ki,2500,5.602059991
Dopamine RECEPTOR D4,8IRU,Oc1ccc(CC2NCCc3cc(O)c(O)cc23)cc1O,Ki,2500,5.602059991
Dopamine RECEPTOR D4,8IRU,CCCN(CCC)[C@H]1CCn2c(C1)ccc2C=O,Ki,2500,5.602059991
Dopamine RECEPTOR D4,8IRU,CO[C@H]1CC[C@@H](CC1)C(=O)NCCN1CCC(CC1)c1cccc(n1)C(F)(F)F,Ki,2474,5.606600305
Dopamine RECEPTOR D4,8IRU,CN1c2ccccc2CCC(N2CCN(Cc3ccc(Cl)cc3)CC2)C1=O,Ki,2469,5.60747891
Dopamine RECEPTOR D4,8IRU,OC1(CCCN(Cc2c[nH]c3ccccc23)C1)c1ccc(Cl)cc1,Ki,2440,5.612610174
Dopamine RECEPTOR D4,8IRU,COc1ccc(cc1OC)-c1cc(CCCCN2CCN(CC2)C(c2ccccc2)c2ccccc2)on1,Ki,2438,5.612966299
Dopamine RECEPTOR D4,8IRU,CCc1cc(Cl)c(OC)c(c1)N1CCN(CC[C@H]2CC[C@@H](CC2)NC(=O)N(C)C)CC1,Ki,2434,5.613679426
Dopamine RECEPTOR D4,8IRU,CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12,Ki,2400,5.619788758
Dopamine RECEPTOR D4,8IRU,CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12,Ki,2400,5.619788758
Dopamine RECEPTOR D4,8IRU,OC(=O)C(O)=O.CC(=O)Nc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccn1,Ki,2399,5.619969752
Dopamine RECEPTOR D4,8IRU,OC(=O)C(O)=O.CC(=O)Nc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccn1,Ki,2384,5.622693749
Dopamine RECEPTOR D4,8IRU,CCc1cccc(N2CCN(CCC(O)CCNC(=O)c3cc4ccccc4o3)CC2)c1Cl,Ki,2381,5.623240605
Dopamine RECEPTOR D4,8IRU,CCc1cccc(N2CCN(CC(O)CCNC(=O)c3cc4ccccc4o3)CC2)c1Cl,Ki,2380,5.623423043
Dopamine RECEPTOR D4,8IRU,Cc1ccc(Cl)c(c1)N1CCN(CCCCNC(=O)c2ccc3oc(=O)[nH]c3c2)CC1,Ki,2370,5.625251654
Dopamine RECEPTOR D4,8IRU,CCN1CCCC1CNC(=O)c1cc(c(N)cc1OC)S(=O)(=O)CC,Ki,2369,5.625434939
Dopamine RECEPTOR D4,8IRU,COCCCN1CCC(CC1)NC(=O)c1cc(Cl)c(N)c2CCOc12,Ki,2350,5.628932138
Dopamine RECEPTOR D4,8IRU,Cl.CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)CC1CC1c1cccc(Cl)c1,Ki,2326,5.63339029
Dopamine RECEPTOR D4,8IRU,[O-][N+](=O)c1cccc(c1)-c1cc(CCCCN2CCN(CC2)C(c2ccccc2)c2ccccc2)[o+][n-]1,Ki,2314,5.635636645
Dopamine RECEPTOR D4,8IRU,CCc1cc(Cl)c(OC)c(c1)N1CCNCC1,Ki,2300,5.638272164
Dopamine RECEPTOR D4,8IRU,NC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,Ki,2293,5.639595945
Dopamine RECEPTOR D4,8IRU,C(OC1CCN(Cc2cn3ccccc3n2)CC1)c1ccccn1,Ki,2290,5.640164518
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)C1(CCN(Cc2c[nH]c3ccccc23)CC1)C#N,Ki,2270,5.643974143
Dopamine RECEPTOR D4,8IRU,O=C(NCCN1CCC(CC1)c1cccc(n1)C#N)C1CCOCC1,Ki,2258,5.646276062
Dopamine RECEPTOR D4,8IRU,CN1CCCc2cc(O)ccc2Cc2ccccc2CC1,Ki,2258,5.646276062
Dopamine RECEPTOR D4,8IRU,Fc1ccc(CCCCN2CCN(CC2)c2ccc(cn2)-c2ccccc2)cc1,Ki,2256,5.646660905
Dopamine RECEPTOR D4,8IRU,C(CCc1cc(no1)-c1ccccc1)CN1CCN(CC1)C(c1ccccc1)c1ccccc1,Ki,2243,5.649170726
Dopamine RECEPTOR D4,8IRU,Cc1cccc(n1)C1CCN(CCNC(=O)C2CCOC2)CC1,Ki,2241,5.649558143
Dopamine RECEPTOR D4,8IRU,Fc1ccc(CCCCN2CCN(CC2)c2ccc(cn2)-c2ccccc2)cc1,Ki,2239,5.649945906
Dopamine RECEPTOR D4,8IRU,COc1ccc2[nH]cc(CN3CCC(CC3)n3c4ccccc4[nH]c3=O)c2c1,Ki,2230,5.651695137
Dopamine RECEPTOR D4,8IRU,Cl.CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)CC1CC1c1cccc(F)c1,Ki,2222,5.653255945
Dopamine RECEPTOR D4,8IRU,COc1cc(NC(=O)C2CC2)c(Cl)cc1C(=O)N[C@H]1CCNC1,Ki,2200,5.657577319
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4cc(I)ccc4o3)CC2)c1Cl,Ki,2200,5.657577319
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(OC(=O)CCCCCCCCCCC(=O)OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1)c1ccc(Cl)cc1,Ki,2200,5.657577319
Dopamine RECEPTOR D4,8IRU,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,Ki,2200,5.657577319
Dopamine RECEPTOR D4,8IRU,OC(CN1CCC(CC1)NCCSC(c1ccc(F)cc1)c1ccc(F)cc1)Cc1ccccc1,Ki,2200,5.657577319
Dopamine RECEPTOR D4,8IRU,C(NCc1ccccc1)[C@H]1CCc2ccc3[nH]ccc3c2O1,Ki,2174,5.66274046
Dopamine RECEPTOR D4,8IRU,Cl.CCCN(CCCCNC(=O)c1ccc2ccccc2c1)CC1CC1c1ccc(F)cc1,Ki,2171,5.663340177
Dopamine RECEPTOR D4,8IRU,Cl.CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)CC1CC1c1ccc(cc1)C(F)(F)F,Ki,2171,5.663340177
Dopamine RECEPTOR D4,8IRU,O=C(NCCCN1CCN(CC1)c1ccccc1)C1c2ccccc2-c2ccccc12,Ki,2170,5.663540266
Dopamine RECEPTOR D4,8IRU,OC1(CCN(Cc2n[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,Ki,2146,5.668370282
Dopamine RECEPTOR D4,8IRU,C(CCc1cc(no1)-c1cccs1)CN1CCN(CC1)C(c1ccccc1)c1ccccc1,Ki,2145,5.668572703
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CC(O)CCNC(=O)c2cc3ccccc3o2)CC1,Ki,2140,5.669586227
Dopamine RECEPTOR D4,8IRU,CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O,Ki,2100,5.677780705
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(=O)CCCN1CC2CCC(C1)N2c1ccccc1,Ki,2100,5.677780705
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(OCCOCCOCCF)cc2)CC1,Ki,2100,5.677780705
Dopamine RECEPTOR D4,8IRU,CCN1CCC[C@H]1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O,Ki,2100,5.677780705
Dopamine RECEPTOR D4,8IRU,CCN1CCC[C@H]1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O,Ki,2100,5.677780705
Dopamine RECEPTOR D4,8IRU,CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCCN2CCCN(CC2)c2ccc(O)c3[nH]c(=O)ccc23)nn1,Ki,2100,5.677780705
Dopamine RECEPTOR D4,8IRU,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1ccc(cc1)C(F)(F)F,Ki,2073,5.683400698
Dopamine RECEPTOR D4,8IRU,OC(=O)C(O)=O.Fc1ccc(CCCCN2CCN(CC2)c2ccncc2)cc1,Ki,2054,5.687399561
Dopamine RECEPTOR D4,8IRU,CO\N=C(/CN1CCN(CC1)c1ccccn1)c1ccc(F)cc1,Ki,2050,5.688246139
Dopamine RECEPTOR D4,8IRU,OC(=O)C(O)=O.Fc1ccc(CCCCN2CCN(CC2)c2ccncc2)cc1,Ki,2042,5.689944262
Dopamine RECEPTOR D4,8IRU,COc1ccc2[nH]c(cc2c1)C(=O)NCCC(O)CN1CCN(CC1)c1cccc(Cl)c1Cl,Ki,2040,5.690369833
Dopamine RECEPTOR D4,8IRU,Cl.CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)CC1CC1c1cccc(Cl)c1Cl,Ki,2011,5.696587929
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2c(F)cccc2C(F)(F)F)c2ccccc12,Ki,2000,5.698970004
Dopamine RECEPTOR D4,8IRU,O=C(NCCCCN1C[C@@H]2COc3ccc(cc3[C@H]2C1)C#N)c1ccc(cc1)-c1ccccc1,Ki,1995,5.7000571
Dopamine RECEPTOR D4,8IRU,CC[C@H]1c2ccccc2N(C[C@@]1(C)N)c1ccccc1,Ki,1995,5.7000571
Dopamine RECEPTOR D4,8IRU,COc1ccc(CN2CCC[C@H](C2)OCc2ccc(F)c(C)c2)cc1F,Ki,1980,5.70333481
Dopamine RECEPTOR D4,8IRU,COc1c(O)ccc2C[C@@H]3N(CCc4cc5OCOc5cc34)Cc12,Ki,1978,5.703773713
Dopamine RECEPTOR D4,8IRU,CCc1cccc(N2CCN(CCC(O)CCNC(=O)c3nc(C)c[nH]3)CC2)c1Cl,Ki,1960,5.707743929
Dopamine RECEPTOR D4,8IRU,CCc1cccc(N2CCN(CC(O)CCNC(=O)c3nc(C)c[nH]3)CC2)c1Cl,Ki,1960,5.707743929
Dopamine RECEPTOR D4,8IRU,OCC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,Ki,1940,5.71219827
Dopamine RECEPTOR D4,8IRU,Fc1cccc(CO[C@H]2CCCN(Cc3cn4ccccc4n3)C2)c1,Ki,1939,5.712422191
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CC(O)CCNC(=O)c2cc3ccccc3[nH]2)CC1,Ki,1920,5.716698771
Dopamine RECEPTOR D4,8IRU,CO[C@H]1CC[C@@H](CC1)C(=O)NCCN1CCC(CC1)c1cccc(C)n1,Ki,1902,5.720789487
Dopamine RECEPTOR D4,8IRU,O[C@@H](CCNC(=O)c1cc2ccccc2[nH]1)CN1CCN(CC1)c1cccc(Cl)c1Cl,Ki,1900,5.721246399
Dopamine RECEPTOR D4,8IRU,CCCN(CCC)C1CCC(CC1)=C(C#C[Si](C)(C)C)C#C[Si](C)(C)C,Ki,1900,5.721246399
Dopamine RECEPTOR D4,8IRU,COc1cc2[C@H]([C@@H](Cc2cc1F)N(C)C)c1ccccc1,Ki,1900,5.721246399
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)c1ccc2nc(CN3CCN(CC3)c3ccc(Cl)c(Cl)c3)cn2n1,Ki,1900,5.721246399
Dopamine RECEPTOR D4,8IRU,Nc1ccc(CCCCN2CCN(CC2)c2ccccn2)cc1,Ki,1872,5.727694156
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2c(C)cccc2C)c2ccccc12,Ki,1870,5.728158393
Dopamine RECEPTOR D4,8IRU,CCc1cc(Cl)c(OC)c(c1)N1CCN(CC[C@H]2CC[C@@H](CC2)NC(=O)CCOC)CC1,Ki,1870,5.728158393
Dopamine RECEPTOR D4,8IRU,Nc1ccc(CCCCN2CCN(CC2)c2ccccn2)cc1,Ki,1862,5.730020323
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCCNC(=O)c3cccc4C(=O)c5ccccc5-c34)CC2)c1Cl,Ki,1850,5.732828272
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCCNC(=O)c3cccc4C(=O)c5ccccc5-c34)CC2)c1Cl,Ki,1850,5.732828272
Dopamine RECEPTOR D4,8IRU,CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1,Ki,1850,5.732828272
Dopamine RECEPTOR D4,8IRU,Cl.CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)CC1CC1c1cc(Cl)ccc1OC,Ki,1833,5.736837535
Dopamine RECEPTOR D4,8IRU,Cc1ccccc1CO[C@H]1CCCN(Cc2cn3ccccc3n2)C1,Ki,1832,5.737074531
Dopamine RECEPTOR D4,8IRU,COc1cccc(OC)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc12,Ki,1810,5.742321425
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cnn3ccc4ccccc4c23)CC1,Ki,1810,5.742321425
Dopamine RECEPTOR D4,8IRU,FC(F)(F)c1cccc(COC2CCN(Cc3ccc4[nH]cnc4c3)CC2)c1,Ki,1803,5.744004273
Dopamine RECEPTOR D4,8IRU,FC(F)(F)c1cccc(COC2CCN(Cc3ccc4[nH]cnc4c3)CC2)c1,Ki,1803,5.744004273
Dopamine RECEPTOR D4,8IRU,CCCN(CCCCn1cc(nn1)-c1ccc(cc1)-c1ccccc1)C1CCC(=CC1)C#C[Si](C)(C)C,Ki,1800,5.744727495
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cnn3ccc4ccccc4c23)CC1,Ki,1800,5.744727495
Dopamine RECEPTOR D4,8IRU,FC(F)(F)c1cccc(n1)N1CCN(CC[C@H]2CC[C@@H](CC2)NC(=O)c2ccnc3ccccc23)CC1,Ki,1790,5.747146969
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(C\C=C\CNC(=O)c3cc4ccccc4s3)CC2)c1Cl,Ki,1770,5.752026734
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(C\C=C\CNC(=O)c3cc4ccccc4s3)CC2)c1Cl,Ki,1770,5.752026734
Dopamine RECEPTOR D4,8IRU,OC(=O)[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,Ki,1760,5.754487332
Dopamine RECEPTOR D4,8IRU,OC(CN1CCN(CC[S+]([O-])C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)Cc1ccccc1,Ki,1750,5.756961951
Dopamine RECEPTOR D4,8IRU,OC(CN1CCN(CC[S+]([O-])C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)Cc1ccccc1,Ki,1750,5.756961951
Dopamine RECEPTOR D4,8IRU,Fc1ccc(COC2CCN(Cc3ccc4[nH]ncc4c3)CC2)cc1F,Ki,1730,5.761953897
Dopamine RECEPTOR D4,8IRU,Fc1ccc(COC2CCN(Cc3ccc4[nH]ncc4c3)CC2)cc1F,Ki,1730,5.761953897
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4cc(I)ccc4o3)CC2)c1Cl,Ki,1720,5.764471553
Dopamine RECEPTOR D4,8IRU,Clc1ccc2n(C3CCN(CCCCC(=O)c4nc5ccccc5s4)CC3)c(=O)[nH]c2c1,Ki,1710,5.76700389
Dopamine RECEPTOR D4,8IRU,Cc1c(Cl)cccc1NC(=O)CN1CCC2(CCCN2Cc2ccc(F)c(F)c2)C1,Ki,1704,5.76853041
Dopamine RECEPTOR D4,8IRU,CCCN(CCC)[C@H]1CCn2nccc2C1,Ki,1700,5.769551079
Dopamine RECEPTOR D4,8IRU,Cl.NCC1CC1c1cc(F)c(F)cc1OCC=C,Ki,1698,5.770062314
Dopamine RECEPTOR D4,8IRU,Clc1ccc2n(C3CCN(CCCCC(=O)c4nc5ccccc5s4)CC3)c(=O)[nH]c2c1,Ki,1698,5.770062314
Dopamine RECEPTOR D4,8IRU,[O-][N+](=O)c1cccc(c1)-c1cc(CCCCN2CCN(CC2)c2ccccc2)[o+][n-]1,Ki,1697,5.770318158
Dopamine RECEPTOR D4,8IRU,Cl.NCC1CC1c1cc(F)c(F)cc1OCC=C,Ki,1685,5.773400095
Dopamine RECEPTOR D4,8IRU,CN1CCc2c(Cc3ccccc3CC1)ccn2C,Ki,1647,5.783306401
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F,Ki,1643,5.784362437
Dopamine RECEPTOR D4,8IRU,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1ccc(F)cc1,Ki,1609,5.793443956
Dopamine RECEPTOR D4,8IRU,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,Ki,1600,5.795880017
Dopamine RECEPTOR D4,8IRU,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,Ki,1600,5.795880017
Dopamine RECEPTOR D4,8IRU,CCOC(=O)c1[nH]c2ccccc2c1CCN(C)C,Ki,1600,5.795880017
Dopamine RECEPTOR D4,8IRU,COc1cc(Cl)ccc1OC[C@H]1CN(Cc2ccc(Cl)cc2)CCO1,Ki,1600,5.795880017
Dopamine RECEPTOR D4,8IRU,COc1ccc(Br)cc1C1=N[C@@H](CN2CCN(CC2)c2ccccc2)CO1,Ki,1600,5.795880017
Dopamine RECEPTOR D4,8IRU,COc1ccc(Br)cc1C1=N[C@@H](CN2CCN(CC2)c2ccccc2)CO1,Ki,1600,5.795880017
Dopamine RECEPTOR D4,8IRU,COc1ccc(Br)cc1C1=N[C@@H](CN2CCN(CC2)c2ccccc2)CCN1,Ki,1600,5.795880017
Dopamine RECEPTOR D4,8IRU,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,Ki,1600,5.795880017
Dopamine RECEPTOR D4,8IRU,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,Ki,1600,5.795880017
Dopamine RECEPTOR D4,8IRU,CCCN(CCC)C1CCn2nccc2C1,Ki,1600,5.795880017
Dopamine RECEPTOR D4,8IRU,CCOC(=O)\C=C1/[C@@H]2CCC[C@]1(CCN2CCN1CCN(CC1)c1cccc(Cl)c1Cl)c1cccc(O)c1,Ki,1600,5.795880017
Dopamine RECEPTOR D4,8IRU,CCCN[C@@H]1CCc2c(cccc2C(=O)OC)[C@@H]1C,Ki,1593,5.797784224
Dopamine RECEPTOR D4,8IRU,Clc1ccc2sc(CCCCN3CCC4(CC3)N(CNC4=O)c3ccccc3)nc2c1,Ki,1585,5.799970733
Dopamine RECEPTOR D4,8IRU,OC(=O)C(F)(F)F.O=C(\C=C\c1ccccc1)N(Cc1ccc(cc1)-c1ccc(CNCCc2ccccc2)cc1)Cc1cccnc1,Ki,1585,5.799970733
Dopamine RECEPTOR D4,8IRU,Cl.CCCN(CCCCNC(=O)c1ccc2ccccc2c1)CC1CC1c1ccc(Cl)cc1,Ki,1585,5.799970733
Dopamine RECEPTOR D4,8IRU,Cc1sc(C)c-2c1CCCc1cnn(c-21)-c1ccccc1,Ki,1578,5.801893001
Dopamine RECEPTOR D4,8IRU,Clc1ccc(CN2CCN(CC(=O)N3c4ccccc4CC33CCCCC3)CC2)cc1,Ki,1563,5.806041022
Dopamine RECEPTOR D4,8IRU,CC(C)n1ncc2CCCc3c(Cl)sc(Cl)c3-c12,Ki,1563,5.806041022
Dopamine RECEPTOR D4,8IRU,Cc1csc(OC[C@@H]2CN(Cc3cn4ccccc4n3)CCO2)n1,Ki,1559,5.807153885
Dopamine RECEPTOR D4,8IRU,OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1cccc(Cl)c1Cl,Ki,1550,5.809668302
Dopamine RECEPTOR D4,8IRU,COc1ccc2[nH]c(cc2c1)C(=O)NCCC(O)CN1CCN(CC1)c1ccccc1OC,Ki,1530,5.815308569
Dopamine RECEPTOR D4,8IRU,OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,Ki,1521,5.817870786
Dopamine RECEPTOR D4,8IRU,OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,Ki,1520,5.818156412
Dopamine RECEPTOR D4,8IRU,C[C@H]1CO[C@H](CN1C[C@H]1C[C@@H]1CCNC(=O)c1cc2ccccc2[nH]1)c1ccc(N)nc1,Ki,1520,5.818156412
Dopamine RECEPTOR D4,8IRU,CCNC1CCc2c(C1)cccc2OC,Ki,1519,5.818442226
Dopamine RECEPTOR D4,8IRU,Fc1cc(COC2CCN(Cc3ccc4[nH]cnc4c3)CC2)ccc1Cl,Ki,1518,5.818728228
Dopamine RECEPTOR D4,8IRU,Clc1ccc2sc(CCCCN3CCC4(CC3)N(CNC4=O)c3ccccc3)nc2c1,Ki,1512,5.820448209
Dopamine RECEPTOR D4,8IRU,CCN1c2ccccc2CCC(N2CCN(Cc3ccc(Cl)cc3)CC2)C1=O,Ki,1511,5.820735536
Dopamine RECEPTOR D4,8IRU,CCN1c2ccccc2CCC(N2CCN(Cc3ccc(Cl)cc3)CC2)C1=O,Ki,1511,5.820735536
Dopamine RECEPTOR D4,8IRU,CCCN(CCC)[C@@H]1CCc2ccc(OC)cc2C1,Ki,1504,5.822752164
Dopamine RECEPTOR D4,8IRU,Ic1cccn1C1CCN(Cc2ccccc2)CC1,Ki,1500,5.823908741
Dopamine RECEPTOR D4,8IRU,COc1cc2CCN(CCCCNC(=O)c3ccc(I)cc3)Cc2cc1O,Ki,1500,5.823908741
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)-n1cc(COCCCN2CCN(CC2)c2ccccc2)cn1,Ki,1500,5.823908741
Dopamine RECEPTOR D4,8IRU,CCCCCCOc1ccc(cc1)C1(O)CCN(Cc2c[nH]c3ccccc23)CC1,Ki,1490,5.826813732
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CC(O)CCNC(=O)c2ccc(cc2)-c2ccccn2)CC1,Ki,1490,5.826813732
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CC(F)CCNC(=O)c2cc3ccccc3[nH]2)CC1,Ki,1490,5.826813732
Dopamine RECEPTOR D4,8IRU,CCCN(CCC)C1CCc2ccc(O)cc2C1,Ki,1469,5.832978204
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(C[C@@H]3C[C@@H]3CNC(=O)c3ccc(cc3)-c3ccccn3)CC2)c1Cl,Ki,1460,5.835647144
Dopamine RECEPTOR D4,8IRU,C(N1CCN(Cc2ccccc2)CC1)c1coc(n1)-c1ccccc1,Ki,1450,5.838631998
Dopamine RECEPTOR D4,8IRU,CN(C)[C@H]1CCc2c1cccc2O,Ki,1445,5.840132153
Dopamine RECEPTOR D4,8IRU,Cc1cccc(c1)C(=O)NCN1CCC(CC1)c1cccc[n+]1[O-],Ki,1445,5.840132153
Dopamine RECEPTOR D4,8IRU,C(CN1CCCC1)Oc1ccccc1Cc1ccccc1,Ki,1428,5.845271793
Dopamine RECEPTOR D4,8IRU,Cc1ccc2c3O[C@@H](CN4CCN(CC4)c4ccc5cc(ccc5n4)C#N)COc3ccc2n1,Ki,1418,5.848323769
Dopamine RECEPTOR D4,8IRU,Cl.CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)CC1CC1c1ccc(Cl)cc1,Ki,1413,5.849857838
